10.96350623389108, 10.890857027129112, 10.966040708013622, 10.939323159778947, 10.894613829280743
10.962531393716269, 10.645303842169243, 10.908648970725313, 10.667873338189482, 10.700143866761936
10.909476812447402, 10.493043506791695, 10.961531631760227, 10.92290513710562, 10.927981480725425
10.035809053775818, 6.517063886441024, 6.497955680407014, 6.503806673045701, 7.985501409170891
10.687758675948174, 10.507943419095106, 10.703503808593418, 7.028872208828869, 7.1206263679919966
7.176870578865662, 10.94166828109128, 7.156916508560515, 7.979644387605697, 10.351318151927323
9.914984921739192, 9.588859049396408, 10.439971095016057, 10.478790992194487, 10.462933473986231
10.832510149855388, 10.89302520001613, 10.69788770053663, 10.691360336379146, 10.883359823505865
8.36787339082852, 9.784597205511423, 7.142683014014418, 10.89743059806954, 10.731026601176998
10.950151928684154, 10.961478612295398, 10.94440985719169, 10.366809651485633, 10.93746986352294
10.963624803247868, 9.989082393468781, 10.973457703947917, 10.27691342380049, 10.9330596021142
10.866868263798846, 10.729889503097894, 10.945669373814146, 10.200399445405303, 8.595193826305497
10.939150227088913, 10.941818130717747, 10.891697375479204, 10.967464674198636, 10.962096617772096
10.942718572472993, 10.964561213000708, 10.93914449018969, 10.890068936539363, 10.914085883652787
10.972771629718505, 10.897854995140872, 10.91729494335449, 10.913627377199738, 10.921276414357388
10.530831891687257, 10.66898543819372, 9.231377558037664, 7.133859284781649, 10.925507043400698
10.963371138718253, 9.810062007128867, 10.671047821633266, 10.709446334449288, 10.204431892619079
10.97204603383065, 9.977249587621827, 10.936675200786624, 10.929793255616843, 10.906090714489345
10.955726802223019, 10.966333435375125, 10.929522938054488, 10.90651491994851, 10.963762707351606
10.443297932307505, 7.44091291111596, 10.232871120699993, 10.707708406414037, 10.471810445634729
10.94607450052921, 8.637754323412212, 10.872767497392426, 10.890290882452737, 10.405713841612448
10.956988758860062, 10.926386382933831, 10.958621330462032, 10.959828337966181, 10.958542916276453
10.972765840467932, 10.960844228291725, 10.892520339735444, 10.953739391142694, 10.971754174666836
10.805923808722422, 9.11877782905232, 9.292918116866721, 8.13730049099619, 10.77188730908232
10.943130016963028, 9.924518058198707, 10.301608385534227, 10.37334510200838, 10.82291816585889
